Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
3868,2025-01-14,BUY_44766,UAE,Solar,2896.0,139587269,1700,UL,1,0.09,0,0,0,9222,1,0.28,Call,0.69,1,0,0,0,0.62
3869,2024-08-31,BUY_94288,UAE,Auto Parts,,89340522,6336,ISO9001,0,0.63,1,Unknown,1,10835,0,0.91,,,1,0,0,1,-0.56
3870,2022-01-04,BUY_62422,Australia,Textiles,6415.0,9027719,3805,ISO9001,1,0.48,1,0,0,5033,0,0.92,WhatsApp,0.75,1,1,0,0,-0.63
3871,2024-06-16,BUY_24336,Italy,Chemicals,,25783847,3903,RoHS,1,0.52,0,Unknown,0,13277,1,0.53,LinkedIn,0.4,0,1,0,1,0.63
3872,2024-11-26,BUY_76497,Canada,Chemicals,679.0,80514901,1780,REACH,0,0.59,1,0,0,10865,0,0.48,,0.45,0,0,0,0,-0.56
3873,2024-11-03,BUY_63077,Italy,Engineering,3744.0,103094707,241,ISO14001,1,0.56,1,Unknown,0,11958,0,0.03,Call,0.12,0,1,1,1,-0.31
3874,2022-03-17,BUY_72119,Australia,Electronics,2135.0,118984024,3977,,1,0.24,0,1,0,2852,0,0.47,Call,0.99,0,0,1,1,0.05
3875,2024-11-19,BUY_28973,Netherlands,Medical Devices,7559.0,183054522,5120,ISO9001,1,0.91,1,Unknown,1,7814,1,0.98,WhatsApp,0.0,0,1,0,0,-0.57
3876,2022-09-13,,Netherlands,IT Software,1570.0,188906757,2560,ISO27001,0,0.35,1,Unknown,0,333,0,0.95,LinkedIn,0.83,0,0,0,0,-0.45
3877,2023-10-20,,Canada,Electronics,,131590447,2004,ISO9001,0,0.5,1,0,0,13434,1,0.79,,0.25,1,0,0,1,0.85
3878,2023-02-09,BUY_53993,UAE,Machinery,4083.0,127066135,2875,ISO9001,0,0.38,0,1,0,11481,0,0.65,WhatsApp,,1,0,1,1,-0.54
3879,2023-11-14,BUY_92487,Netherlands,Textiles,4877.0,15310195,4535,,1,0.71,0,Unknown,0,10069,1,0.04,Email,0.74,1,1,0,0,0.26
3880,2024-05-13,,France,Electronics,,90985357,6668,ISO9001,0,0.01,1,1,0,18832,1,0.94,,,1,0,1,0,0.43
3881,2024-10-19,BUY_51568,Germany,Machinery,1878.0,159214635,3848,,1,0.19,0,Unknown,1,8912,1,0.04,,,1,1,0,1,-0.37
3882,2023-08-10,BUY_62648,Netherlands,Chemicals,4472.0,63057464,4654,,1,0.71,1,0,1,14032,0,0.06,Email,,0,1,1,1,0.3
3883,2024-12-10,BUY_70288,France,Solar,2989.0,182323451,733,TUV,1,0.56,1,0,1,12028,0,0.73,Email,0.12,0,0,0,0,0.4
3884,2022-03-06,BUY_21534,Canada,Engineering,,131842237,4355,ISO9001,0,0.78,1,Unknown,0,15022,1,0.35,WhatsApp,0.2,1,1,1,1,0.73
3885,2021-08-29,BUY_12281,Italy,Solar,5650.0,33556639,3497,UL,1,0.79,1,0,0,4480,0,0.11,Call,,0,0,1,0,-0.4
3886,2022-10-06,BUY_93528,USA,Medical Devices,,105838317,1885,,1,0.1,1,1,1,2163,0,0.23,WhatsApp,,1,0,1,1,0.76
3887,2022-12-29,BUY_59780,Singapore,IT Software,,31542119,1659,,0,0.01,0,0,0,2314,1,0.43,Email,0.48,0,1,0,0,-0.04
3888,2023-12-09,,UK,Machinery,4930.0,43239614,2716,,0,0.18,1,0,0,10401,1,0.08,Call,,0,0,1,0,0.91
3889,2024-07-19,BUY_67777,Germany,Medical Devices,3664.0,169651294,2625,,0,0.67,0,0,1,7228,0,0.04,LinkedIn,0.53,0,0,1,1,0.34
3890,2021-12-16,BUY_64482,Netherlands,Engineering,,50900484,3010,CE,1,0.59,0,Unknown,0,4721,1,0.56,Call,,0,0,1,1,-0.09
3891,2024-03-12,BUY_82236,Germany,Electronics,766.0,29407444,2714,,0,0.17,0,1,0,17030,0,0.71,WhatsApp,,1,0,1,1,-0.41
3892,2021-03-30,BUY_87262,Singapore,Solar,1909.0,121309771,3624,,0,0.03,0,0,0,7225,1,0.46,Call,,0,0,1,0,0.59
3893,2023-01-08,BUY_68395,Canada,Machinery,6733.0,21131734,4382,,0,0.84,0,Unknown,1,14318,1,0.69,Call,,1,0,0,0,-0.41
3894,2022-03-25,BUY_50879,UAE,Machinery,912.0,89051517,3883,,0,0.29,0,1,1,10865,0,0.06,,0.94,0,0,1,1,-0.71
3895,2025-01-31,BUY_71289,UAE,Solar,7520.0,9850426,6711,,0,0.57,0,Unknown,0,18366,1,0.18,WhatsApp,,1,0,0,0,-0.4
3896,2021-07-31,BUY_43115,Germany,Chemicals,5442.0,65398230,4805,,0,0.2,0,Unknown,1,19963,1,0.07,Call,,0,0,1,0,-0.28
3897,2025-01-29,BUY_26955,Japan,Medical Devices,3378.0,40207072,738,ISO9001,1,0.99,1,Unknown,0,15490,0,0.57,,,0,1,0,0,-0.59
3898,2025-01-20,BUY_87153,Japan,Electronics,163.0,39253783,6396,,1,0.33,1,1,0,9344,0,0.67,,0.64,0,1,0,1,-0.94
3899,2023-01-19,BUY_54730,UAE,Chemicals,7836.0,132960029,168,RoHS,0,0.2,0,1,1,8237,0,0.94,WhatsApp,,1,0,1,1,0.26
3900,2023-09-06,BUY_49621,Australia,Chemicals,1991.0,183763753,1081,REACH,1,0.44,1,0,0,13480,0,0.58,Email,,1,1,1,0,0.16
3901,2024-11-26,BUY_33395,UAE,Electronics,,133600418,1396,,1,0.22,1,Unknown,0,2002,0,0.37,Email,0.04,0,0,1,0,0.37
3902,2024-12-13,BUY_75429,France,Textiles,,8204048,6097,ISO9001,1,0.15,1,Unknown,1,575,0,0.92,WhatsApp,0.35,0,0,0,1,0.75
3903,2024-09-19,BUY_39577,UK,Engineering,,88234129,2601,CE,1,0.37,1,Unknown,0,9892,1,0.17,,,1,1,1,0,0.74
3904,2024-07-06,BUY_42763,Singapore,Auto Parts,,58394541,5331,ISO9001,0,0.56,1,1,0,15750,0,0.78,WhatsApp,0.51,0,1,1,0,-0.24
3905,2024-01-16,BUY_42128,France,Auto Parts,7960.0,13328664,312,ISO9001,1,0.39,0,1,1,2862,0,0.09,Email,,1,1,1,1,-0.31
3906,2023-05-08,BUY_70871,Japan,Solar,7015.0,99806648,5154,IEC,1,0.76,1,Unknown,0,10502,0,0.12,,0.43,0,0,0,1,-0.07
3907,2021-06-16,BUY_85772,Australia,Chemicals,,9846887,3990,REACH,1,0.96,1,0,0,18380,0,0.67,,0.98,0,1,1,0,0.72
3908,2021-03-26,BUY_67660,Netherlands,Auto Parts,,160412302,2715,ISO9001,0,0.39,1,Unknown,1,2653,1,0.55,Email,0.85,1,1,1,1,-0.79
3909,2024-04-22,BUY_53244,Netherlands,Engineering,2413.0,4374986,214,ISO9001,0,0.79,0,0,0,11314,0,0.35,,,0,1,1,1,-0.65
3910,2022-02-13,BUY_49962,Netherlands,Auto Parts,5966.0,13044105,1004,ISO9001,0,0.1,0,Unknown,0,12830,1,0.7,Email,,0,0,1,1,-0.55
3911,2021-05-12,BUY_76651,Canada,Electronics,,93451309,792,,0,0.39,0,Unknown,1,1160,1,0.07,Call,,1,1,0,1,-0.99
3912,2022-08-10,BUY_78147,Singapore,IT Software,,113705662,4999,SOC2,0,0.52,1,Unknown,1,18354,1,0.53,Email,,0,1,0,0,0.78
3913,2023-08-29,BUY_84485,Japan,Auto Parts,,197384364,1678,ISO9001,0,0.54,1,1,0,980,0,0.34,,,1,1,0,1,0.39
3914,2021-08-16,BUY_30808,Singapore,Engineering,4636.0,53450002,1854,ISO14001,0,0.14,1,1,1,4815,1,0.34,Email,0.23,0,0,1,0,0.0
3915,2023-05-17,,Netherlands,Engineering,,199718674,2427,CE,0,0.61,0,Unknown,0,2049,1,0.99,Email,0.24,1,1,1,1,-0.62
3916,2024-12-15,BUY_77702,Japan,IT Software,5714.0,135441533,1927,ISO27001,1,0.06,1,0,0,2243,0,0.36,LinkedIn,,1,0,1,0,0.4
3917,2022-09-18,BUY_82165,Singapore,IT Software,974.0,77736572,2573,ISO27001,0,0.52,1,0,1,9672,1,0.11,Email,0.94,0,0,0,1,-0.8
3918,2024-06-02,BUY_63064,UK,Textiles,2996.0,64834483,5623,ISO9001,0,0.6,1,Unknown,0,17391,1,0.75,LinkedIn,0.38,0,0,1,0,-0.08
3919,2022-12-17,BUY_41910,Singapore,Chemicals,,87063816,4142,ISO14001,0,0.79,0,Unknown,0,18057,1,0.84,LinkedIn,,1,0,0,1,0.75
3920,2022-12-03,BUY_23333,UK,Textiles,4770.0,134937179,2114,,1,0.36,0,0,1,14641,1,0.97,Call,0.68,1,1,0,1,0.08
3921,2024-12-30,BUY_36436,Germany,Electronics,2298.0,169257763,334,,1,0.74,0,0,1,2729,1,0.69,Email,,1,1,1,0,0.11
3922,2021-04-05,,Germany,Textiles,,38699225,6283,ISO9001,0,0.68,1,0,1,19992,1,0.67,Email,,0,1,0,1,0.36
3923,2024-06-01,BUY_47636,Japan,Engineering,,32505251,6752,,1,0.22,0,1,1,16498,1,0.42,WhatsApp,,1,1,0,0,-0.51
3924,2023-02-19,BUY_67776,France,Pharmaceuticals,6356.0,102901360,5631,FDA,1,0.39,1,1,1,9736,1,0.98,LinkedIn,,0,1,1,0,-0.78
3925,2021-02-22,BUY_93824,Germany,Pharmaceuticals,,172547096,4779,,1,0.02,0,Unknown,0,4600,0,0.42,,0.89,1,0,1,0,0.41
3926,2024-08-20,BUY_81773,France,Engineering,2501.0,88599713,2659,ISO14001,1,0.43,0,1,1,7368,1,0.48,LinkedIn,,1,0,1,0,-0.93
3927,2023-03-11,BUY_17603,Australia,Pharmaceuticals,,161156197,917,FDA,1,0.18,1,Unknown,1,971,0,0.44,WhatsApp,,1,1,0,1,-0.63
3928,2021-12-17,,Singapore,Medical Devices,,9941206,2804,,1,0.65,0,Unknown,0,8740,0,0.83,Call,,0,1,0,0,0.63
3929,2024-07-01,BUY_28788,UK,Electronics,,95647245,2648,,1,0.05,1,1,0,17098,0,0.58,,0.65,1,1,0,1,0.82
3930,2021-08-30,BUY_79288,Canada,Pharmaceuticals,6699.0,76644854,5837,EU-GMP,0,0.94,1,0,0,3063,1,0.95,Call,0.52,0,1,1,1,-0.9
3931,2025-01-09,BUY_11599,Singapore,Textiles,,148101556,2644,ISO9001,0,0.41,0,1,1,5023,1,0.06,WhatsApp,,1,0,0,0,0.52
3932,2022-02-18,,Italy,Electronics,6449.0,108942013,2335,ISO9001,1,0.81,1,Unknown,0,5187,0,0.18,,,1,0,0,0,0.26
3933,2022-11-16,BUY_62873,Netherlands,Machinery,,67718596,330,ISO9001,1,0.53,1,1,0,18372,0,0.69,LinkedIn,,1,1,0,0,-0.02
3934,2021-06-05,BUY_89913,UAE,Medical Devices,2735.0,112924916,1167,ISO9001,0,0.87,0,0,1,11609,1,0.12,WhatsApp,,1,0,0,0,0.1
3935,2022-01-22,BUY_40790,Japan,Medical Devices,4091.0,27303344,3614,ISO9001,0,0.04,0,Unknown,0,9691,0,0.33,Email,,1,0,1,0,-0.78
3936,2023-07-20,BUY_32946,Italy,Textiles,,124709401,478,,1,0.19,0,1,1,10865,1,0.97,WhatsApp,,0,1,1,1,-0.94
3937,2021-09-08,BUY_54265,Singapore,Auto Parts,6563.0,97587545,2359,,0,0.73,1,1,1,60,1,0.81,,,0,1,1,1,0.35
3938,2024-06-09,,Netherlands,Medical Devices,4314.0,155230048,2030,,1,0.1,1,1,0,17418,1,0.37,Call,,0,1,1,1,0.45
3939,2023-03-01,BUY_14688,Singapore,Solar,2998.0,39747583,2936,UL,1,0.66,1,0,1,3490,1,0.43,,,0,1,0,0,-0.9
3940,2022-08-31,BUY_90519,USA,Solar,,152488338,3661,UL,0,0.24,1,Unknown,0,17947,1,0.64,LinkedIn,,0,1,1,0,0.28
3941,2024-09-01,BUY_71041,Australia,Solar,,125817460,3747,,1,0.93,0,0,1,325,0,0.46,WhatsApp,,1,0,1,0,-0.21
3942,2024-12-12,BUY_28702,Germany,Auto Parts,6679.0,8304458,1191,ISO9001,1,0.77,1,1,1,8217,1,0.66,LinkedIn,0.45,0,1,1,1,-0.46
3943,2023-11-06,BUY_99291,USA,IT Software,6573.0,135961229,894,SOC2,0,0.35,0,1,0,16080,1,0.48,WhatsApp,,0,1,1,1,0.8
3944,2022-09-13,BUY_78432,Canada,Textiles,,59630393,2792,,1,0.46,1,1,1,9528,1,0.29,WhatsApp,,0,0,0,1,0.67
3945,2023-02-27,BUY_37352,Japan,Textiles,,168621993,1372,ISO9001,0,0.76,0,1,0,10264,1,0.71,WhatsApp,,0,1,0,1,-0.46
3946,2023-04-07,BUY_52774,Netherlands,Textiles,1446.0,56225085,5126,,0,0.26,1,Unknown,0,16180,0,0.01,Email,,1,0,0,1,0.67
3947,2023-05-18,BUY_99250,Italy,Auto Parts,,74488708,3339,ISO9001,1,0.21,0,Unknown,0,11481,0,0.67,WhatsApp,0.24,1,0,1,1,-0.47
3948,2021-11-23,BUY_46826,Germany,Engineering,7700.0,170207090,375,ISO14001,0,0.89,0,Unknown,0,14423,0,0.45,Call,,1,0,1,1,0.08
3949,2021-04-16,BUY_45557,Singapore,Machinery,,40758086,603,ISO9001,1,0.92,1,1,0,3487,0,0.98,,0.0,0,0,0,1,-0.79
3950,2022-02-17,BUY_66297,UAE,Solar,,132450506,3239,TUV,0,0.1,1,Unknown,1,17008,0,0.96,Email,,0,0,1,1,-0.41
3951,2025-01-20,BUY_57246,Japan,IT Software,7758.0,130540386,5363,,1,0.12,0,Unknown,1,10887,0,0.27,,,0,0,1,1,-0.54
3952,2023-06-11,BUY_61156,Canada,Machinery,,75287633,2726,ISO9001,1,0.94,1,0,0,5045,1,0.43,,0.78,0,1,0,1,-0.19
3953,2024-11-07,BUY_75657,UK,Medical Devices,3410.0,136432435,3641,,1,0.75,1,0,1,92,0,0.82,Email,0.91,0,1,1,0,0.41
3954,2023-02-07,BUY_41706,USA,Chemicals,,128821257,4203,,1,0.85,1,1,0,6978,0,0.28,LinkedIn,0.44,1,1,1,0,-0.62
3955,2024-03-13,BUY_77530,Italy,Pharmaceuticals,,53030654,1829,WHO-GMP,1,0.42,0,1,1,13696,1,0.56,LinkedIn,0.89,0,1,1,0,0.34
3956,2022-10-26,BUY_45702,Canada,Auto Parts,3032.0,127389783,3096,ISO9001,0,0.77,0,Unknown,1,3989,1,0.78,WhatsApp,,0,0,1,0,-0.22
3957,2024-01-30,BUY_95300,Australia,Pharmaceuticals,7716.0,62966125,4310,,1,0.89,0,0,0,7734,0,0.22,Email,,0,0,0,0,-0.16
3958,2023-01-06,BUY_58770,Australia,IT Software,5205.0,64068968,2195,,0,0.3,0,Unknown,0,18297,0,0.41,WhatsApp,,0,0,1,0,-0.13
3959,2023-11-19,BUY_42542,USA,Medical Devices,,182565804,627,ISO9001,0,0.53,1,1,1,17596,1,0.02,Call,,0,1,1,1,0.07
3960,2021-05-27,BUY_37938,UAE,Chemicals,258.0,21892699,5881,REACH,1,0.09,1,Unknown,0,15859,0,0.81,LinkedIn,0.67,0,0,0,1,0.59
3961,2023-09-20,BUY_13765,Italy,Auto Parts,,81558656,3769,,0,0.47,1,0,1,6157,0,0.63,WhatsApp,,1,0,0,1,-0.48
3962,2023-10-26,BUY_97785,Singapore,Pharmaceuticals,4985.0,187430597,2276,WHO-GMP,0,0.27,0,1,0,15871,0,0.48,Call,0.18,0,1,1,1,0.83
3963,2024-10-03,BUY_93694,Australia,Engineering,,193653789,2370,ISO14001,1,0.14,1,Unknown,0,18759,0,0.86,WhatsApp,0.53,0,1,0,0,-0.51
3964,2024-03-18,BUY_81471,Canada,Auto Parts,,173857297,4868,ISO9001,0,0.68,1,Unknown,1,4535,1,0.12,Email,,0,1,0,1,-0.55
3965,2022-08-21,BUY_64346,Italy,IT Software,,91721537,6638,SOC2,1,0.74,0,Unknown,0,17205,0,0.56,,,1,0,1,1,-0.35
3966,2021-12-25,BUY_28042,Singapore,Auto Parts,,83591255,5903,,0,0.77,0,1,1,8402,1,0.32,WhatsApp,,0,0,0,0,-0.22
3967,2024-03-30,BUY_65548,Germany,Textiles,,86692572,2235,,1,0.24,1,Unknown,1,2319,0,0.47,WhatsApp,,0,1,0,0,-0.43
3968,2022-11-25,BUY_36171,Canada,Chemicals,,17854747,3469,RoHS,0,0.38,1,Unknown,1,16511,1,0.57,,0.33,1,1,0,1,-0.72
3969,2025-01-31,BUY_58260,Germany,Electronics,1848.0,193311093,6193,ISO9001,0,0.19,1,0,1,17577,1,0.35,WhatsApp,,1,1,1,0,0.71
3970,2023-11-17,BUY_24177,Canada,IT Software,5413.0,98967080,6526,GDPR,0,0.18,0,1,1,6117,1,0.23,LinkedIn,,0,0,0,0,-0.48
3971,2023-08-16,BUY_32695,Netherlands,Pharmaceuticals,4833.0,31482021,2371,EU-GMP,1,0.28,1,1,1,13664,0,0.42,Email,,1,0,1,0,0.02
3972,2023-01-24,BUY_94840,Singapore,Engineering,6828.0,22926961,1154,,1,0.99,0,Unknown,0,2292,1,0.38,Call,0.32,0,1,1,1,-0.59
3973,2023-08-22,BUY_14766,Singapore,IT Software,,12918685,4303,GDPR,0,0.97,1,0,0,4921,1,0.52,,0.83,0,1,0,0,-0.78
3974,2022-10-04,BUY_66913,Italy,Medical Devices,3438.0,131823663,1162,ISO9001,1,0.43,0,1,1,18042,0,0.77,WhatsApp,,1,0,1,1,-0.18
3975,2023-02-28,BUY_77862,USA,Auto Parts,3010.0,73001913,5908,,1,0.51,1,Unknown,0,7155,1,0.82,LinkedIn,,1,1,0,1,0.07
3976,2023-01-03,BUY_95846,Italy,Auto Parts,,129678922,2207,ISO9001,1,0.08,0,Unknown,1,7423,0,0.73,WhatsApp,,0,1,0,1,0.35
3977,2022-11-10,BUY_83627,USA,Medical Devices,5626.0,91860276,216,ISO9001,1,0.46,0,Unknown,0,8476,1,0.25,WhatsApp,0.22,0,0,0,0,-0.94
3978,2023-08-12,BUY_41922,Japan,Chemicals,5329.0,99786237,2829,ISO14001,1,0.17,0,1,0,12535,1,0.86,,0.49,0,1,1,1,0.53
3979,2025-01-23,BUY_13354,Australia,Pharmaceuticals,,186952811,1449,FDA,1,0.79,1,0,1,19933,1,0.13,Call,,1,0,1,0,0.74
3980,2022-04-08,BUY_51346,Japan,Machinery,887.0,53377174,1080,ISO9001,1,0.07,0,0,1,16608,0,0.59,Email,,0,1,1,1,-0.7
3981,2024-10-20,BUY_56768,Australia,Solar,5584.0,94051110,6920,TUV,1,0.31,1,Unknown,0,11639,1,0.28,Email,,0,0,1,0,-0.06
3982,2024-01-29,BUY_50804,Germany,Chemicals,,116388902,2586,ISO14001,1,0.2,1,Unknown,1,11672,1,0.27,LinkedIn,0.19,0,1,0,1,0.57
3983,2023-04-16,BUY_34601,France,Solar,1546.0,61689602,2323,,1,0.21,0,Unknown,1,8319,1,0.9,,,1,0,1,1,-0.21
3984,2021-06-25,BUY_40964,Singapore,IT Software,3598.0,71583367,4372,ISO27001,1,0.72,1,Unknown,1,19262,1,0.18,LinkedIn,0.13,1,1,1,1,-0.76
3985,2022-10-09,BUY_43319,Japan,Machinery,1937.0,187299789,1781,ISO9001,0,0.64,1,1,0,5677,0,0.95,,0.56,0,1,1,1,-0.01
3986,2021-02-14,BUY_47725,Germany,Auto Parts,304.0,46989881,2086,ISO9001,1,0.54,1,Unknown,1,17434,1,0.67,WhatsApp,0.39,1,0,1,1,0.26
3987,2023-11-04,BUY_32245,Japan,Chemicals,2619.0,15493525,3532,RoHS,1,0.06,1,0,1,13627,1,0.51,,,0,1,0,1,0.15
3988,2023-10-22,BUY_45885,Netherlands,Medical Devices,,197628679,6989,ISO9001,1,0.83,1,0,0,16393,1,0.57,,0.82,1,0,1,1,-0.54
3989,2022-03-18,BUY_75531,Germany,Engineering,,84505588,3853,,1,0.89,1,1,1,15842,1,0.62,Call,,0,1,1,0,-0.42
3990,2024-09-30,BUY_42926,Japan,IT Software,,196659223,556,GDPR,1,0.52,0,0,0,5577,1,0.19,,0.04,1,0,1,1,0.27
3991,2021-05-25,BUY_32327,Germany,Engineering,7511.0,136287845,1705,CE,0,0.53,0,Unknown,0,7702,0,0.36,,,1,1,1,0,0.04
3992,2021-08-26,BUY_96533,USA,Machinery,,133914374,6937,,0,0.22,0,0,1,3446,1,0.12,,0.17,1,1,0,1,-0.14
3993,2024-02-24,BUY_40709,Australia,Pharmaceuticals,3848.0,127196765,2798,,0,0.5,0,0,0,9893,1,0.47,Email,0.41,0,0,1,1,0.31
3994,2023-06-17,BUY_20640,Australia,Pharmaceuticals,7450.0,28229205,2420,WHO-GMP,0,0.01,1,1,1,13050,0,0.05,Call,0.48,0,1,0,1,-0.95
3995,2021-02-04,BUY_72323,Canada,Chemicals,,113518688,854,ISO14001,1,0.17,1,Unknown,0,12439,1,0.15,,,1,1,1,1,-0.73
3996,2024-12-29,BUY_58389,UAE,IT Software,800.0,101451202,952,ISO27001,0,0.74,0,1,1,19369,0,0.49,Call,,0,1,0,0,-0.62
3997,2021-10-27,BUY_42789,USA,Pharmaceuticals,,30865494,352,WHO-GMP,0,0.41,0,1,1,9174,0,0.85,Call,0.65,0,1,1,0,0.71
3998,2021-01-16,BUY_79334,Singapore,Engineering,1813.0,186180231,6434,ISO9001,1,0.71,0,Unknown,0,3650,0,0.6,LinkedIn,0.32,0,0,0,0,0.13
3999,2024-03-16,BUY_79447,UK,Electronics,464.0,15281950,5795,ISO9001,1,0.75,0,Unknown,0,4200,0,0.64,Call,0.35,1,0,0,0,0.29
4000,2022-09-25,BUY_11372,UAE,Machinery,3182.0,86035810,408,ISO9001,0,0.55,0,Unknown,1,6331,0,0.55,WhatsApp,,1,0,0,1,0.38
4001,2023-11-12,BUY_54992,Netherlands,Auto Parts,1874.0,146655712,878,ISO9001,1,0.13,1,Unknown,1,8958,1,0.27,Call,,0,1,1,0,0.42
4002,2021-08-24,BUY_93592,Australia,Pharmaceuticals,,130741972,5761,,0,0.13,0,1,1,4077,0,0.25,LinkedIn,,0,1,1,1,0.07
4003,2022-02-08,BUY_19978,UAE,Medical Devices,5344.0,1459488,1048,ISO9001,1,0.23,0,Unknown,0,5614,1,0.92,,,0,1,1,1,0.58
4004,2021-11-10,BUY_91836,Italy,Engineering,,104050337,1289,,0,0.24,1,0,1,2528,0,0.01,WhatsApp,,0,0,1,1,-0.4
4005,2023-04-12,BUY_96441,USA,Chemicals,,80929310,2322,REACH,1,0.14,1,Unknown,1,19908,1,0.61,Email,,1,0,1,1,-0.47
4006,2022-09-01,BUY_84529,UAE,IT Software,2561.0,146169702,6531,SOC2,0,0.47,1,Unknown,0,5633,0,0.91,Call,,0,0,1,1,0.33
4007,2023-02-10,BUY_17712,France,Machinery,1917.0,73835500,5904,,0,0.92,0,1,1,3485,1,0.33,WhatsApp,0.25,0,0,0,1,0.3
4008,2021-01-22,BUY_42261,Netherlands,Chemicals,5807.0,197748005,2631,ISO14001,1,0.25,0,Unknown,0,3173,1,0.36,Call,0.59,1,1,1,0,-0.17
4009,2023-10-24,BUY_85312,Netherlands,Auto Parts,7359.0,197370881,6585,ISO9001,1,0.67,0,1,1,5397,1,0.9,Email,,1,1,0,1,-0.48
4010,2024-07-26,BUY_83487,Australia,IT Software,,44748161,2930,,0,0.04,1,Unknown,1,15982,1,0.11,LinkedIn,0.47,1,1,1,0,-0.78
4011,2023-12-14,BUY_13230,USA,Electronics,,56528269,2676,,1,0.69,0,Unknown,1,2508,1,0.79,WhatsApp,0.85,1,0,0,0,-0.53
4012,2022-12-19,BUY_61701,Canada,Auto Parts,6478.0,24803173,1784,ISO9001,0,0.19,1,0,0,135,1,0.7,Email,,0,0,0,1,0.35
4013,2024-07-13,BUY_58852,Italy,Engineering,7826.0,161006356,3204,CE,0,0.06,1,0,1,7837,1,0.73,Call,,1,1,0,1,0.62
4014,2021-12-09,BUY_75396,France,Medical Devices,5760.0,13328931,5081,,1,0.48,0,0,1,499,0,0.43,WhatsApp,,0,0,0,1,0.51
4015,2023-07-24,BUY_24405,Japan,Electronics,3198.0,143576498,6698,ISO9001,0,0.31,0,1,1,7914,0,0.86,WhatsApp,,1,1,0,1,0.08
4016,2022-05-14,BUY_96740,France,IT Software,7028.0,182502641,6899,,0,0.75,1,Unknown,1,6660,1,0.56,WhatsApp,,1,1,1,1,-0.48
4017,2022-02-09,BUY_55495,UK,Medical Devices,,174584137,4916,ISO9001,0,0.29,1,0,1,3210,0,0.55,LinkedIn,,1,1,1,0,-0.59
4018,2021-12-01,,Australia,Solar,6866.0,177153043,656,TUV,1,0.22,0,0,0,6025,1,0.8,Call,,1,0,0,0,0.36
4019,2023-03-24,BUY_79947,France,Pharmaceuticals,3358.0,183676096,625,,1,0.99,1,0,0,9644,0,0.88,Call,0.38,0,1,0,1,0.18
4020,2022-12-02,BUY_53710,UK,Engineering,3624.0,185799285,4356,ISO9001,1,0.62,1,0,1,19188,0,0.49,LinkedIn,,1,1,0,1,0.07
4021,2022-08-11,BUY_14093,Australia,Textiles,2002.0,43901649,5579,,0,0.03,0,0,1,11350,1,0.37,WhatsApp,,1,0,0,0,-0.43
4022,2024-11-12,BUY_50871,UK,Solar,,2111217,3775,IEC,1,0.77,1,Unknown,1,3751,0,0.75,LinkedIn,0.79,0,1,1,0,-0.03
4023,2021-02-28,BUY_47768,UAE,Medical Devices,,194392679,1002,ISO9001,1,0.05,0,1,1,17816,1,0.48,Call,,1,1,1,0,0.9
4024,2024-12-07,BUY_86458,Australia,Medical Devices,,160658618,1581,,1,0.79,1,0,0,1301,1,0.14,LinkedIn,,0,1,1,0,-0.09
4025,2024-01-28,BUY_82969,Germany,Machinery,2117.0,172231308,1144,ISO9001,0,0.16,1,1,0,19165,1,0.84,LinkedIn,0.39,1,1,0,1,0.48
4026,2023-05-17,BUY_42418,USA,IT Software,,109576799,1776,ISO27001,1,0.69,1,Unknown,1,6541,1,0.95,Email,0.24,0,1,0,1,0.41
4027,2022-11-23,BUY_17684,Germany,Chemicals,,17938335,5850,ISO14001,1,0.67,1,1,0,12926,0,0.71,LinkedIn,,1,1,0,0,0.21
4028,2024-04-11,BUY_25201,Germany,Textiles,,131158791,4080,,0,0.17,0,0,0,9674,1,0.39,Email,0.54,1,0,1,0,-0.89
4029,2022-11-15,BUY_60785,USA,Engineering,,128936243,4039,ISO9001,1,0.35,0,0,0,121,1,0.62,,0.37,1,1,1,1,0.25
4030,2021-08-09,BUY_36383,Canada,Textiles,,105535593,2880,,1,0.2,1,Unknown,1,4735,0,0.33,LinkedIn,0.58,0,1,0,0,-0.19
4031,2022-04-10,BUY_69562,Japan,Auto Parts,,30272947,6604,ISO9001,0,0.86,0,0,1,1791,1,0.83,Email,,0,1,1,1,0.41
4032,2024-01-27,BUY_87757,Canada,Textiles,,120794038,2743,,0,0.32,0,1,0,16895,1,0.24,LinkedIn,0.89,0,1,1,1,0.34
4033,2021-06-11,BUY_55697,Japan,Chemicals,,124810881,5596,ISO14001,0,0.04,1,0,0,18396,1,0.94,Email,,1,1,1,1,0.63
4034,2022-06-15,BUY_70190,Italy,IT Software,3847.0,171086078,3273,SOC2,1,0.4,1,Unknown,1,4398,0,0.06,,,0,1,1,0,-0.12
4035,2021-10-17,BUY_90056,Singapore,Pharmaceuticals,312.0,152418703,1615,,0,0.69,0,Unknown,0,6507,0,0.33,WhatsApp,,1,1,0,1,0.55
